,SDNN,RMSSD,MeanNN,pNN50,pNN20,SDSD,Label
96,61.83329666440121,33.32531600925285,724.9268292682926,13.414634146341465,51.829268292682926,33.427830154330714,1.0
97,68.22412433618481,38.21990698997815,763.1730769230769,17.94871794871795,55.12820512820513,38.343237398664,1.0
98,51.29310008772627,33.028348352162496,757.484076433121,12.101910828025478,46.496815286624205,33.13469765345095,1.0
99,69.65960988595391,61.86851570301423,866.7007299270073,46.71532846715328,78.83211678832117,62.09514757967144,1.0
100,82.74609792088626,73.09065907791805,873.0955882352941,49.26470588235294,75.0,73.34641975803025,1.0
101,73.55244116483959,67.1193519590841,876.7867647058823,47.05882352941176,79.41176470588235,67.36302319010943,1.0
102,62.73359478063841,71.91575566180724,864.5579710144928,46.3768115942029,78.98550724637681,72.11121083583004,1.0
103,92.64676157861165,74.6339786506841,910.6183206106872,54.96183206106871,79.38931297709924,74.8844468607058,1.0
104,77.47962054140969,54.53471794181123,838.3943661971831,32.3943661971831,67.6056338028169,54.72693473983571,1.0
105,79.70010677646758,61.42756374979634,864.3357664233577,35.76642335766424,68.61313868613139,61.654600038296834,1.0
106,79.49462204541807,54.38671056162788,843.9290780141844,31.91489361702128,67.37588652482269,54.58172446365647,1.0
107,73.78914259045382,53.33678795765909,847.9357142857143,33.57142857142857,65.71428571428571,53.52583111935804,1.0
108,50.84554948482679,38.00598039065096,673.4350282485875,8.47457627118644,49.15254237288136,38.11430518506483,1.0
109,41.04161967386942,29.75010204064133,677.5909090909091,7.954545454545454,39.20454545454545,29.832372405656137,1.0
110,56.03095284364117,43.237213686809696,682.3563218390805,14.367816091954024,47.70114942528736,43.36271490219065,1.0
111,68.13469509101726,43.716880540264754,722.6585365853658,17.682926829268293,55.487804878048784,43.84710893091626,1.0
112,50.96499882642725,46.78280210983954,752.7848101265823,26.58227848101265,68.9873417721519,46.909690984702245,1.0
113,51.75128966858301,49.95671203074795,759.3694267515923,35.03184713375796,68.78980891719745,50.11418681800701,1.0
114,50.366703103952986,48.78713160789755,780.6601307189543,32.6797385620915,74.50980392156863,48.94811096555769,1.0
115,56.94666452584554,52.44213603181079,775.1764705882352,29.411764705882355,64.70588235294117,52.614869188681546,1.0
116,51.32160514513632,47.60285976771265,760.3525641025641,30.128205128205128,64.74358974358975,47.752142502003295,1.0
117,57.43345506179088,28.80627023443468,714.7664670658683,8.982035928143713,42.51497005988024,28.889876014065354,1.0
118,61.20630680834177,32.55717010357894,725.3353658536586,12.195121951219512,48.170731707317074,32.64320577987192,1.0
119,40.52904664042408,29.971836373665127,721.0060606060606,8.484848484848486,42.42424242424242,30.05568862418973,1.0
120,61.86974903923112,34.5518783590219,735.5246913580247,14.19753086419753,54.32098765432099,34.65959015108219,1.0
121,57.310257134698674,31.89153592560677,752.5506329113924,10.759493670886076,50.0,31.993548263541967,1.0
122,70.19374369869755,39.76691644208917,754.1012658227849,9.49367088607595,47.46835443037975,39.88874164405421,1.0
123,80.69330086835862,72.57041689838243,741.25,22.5,50.625,72.79777880537904,1.0
124,88.8691785751456,76.94576011711106,738.4099378881988,23.60248447204969,54.03726708074535,77.08167276810721,1.0
125,54.92296838586926,33.36676550794859,683.8505747126437,10.344827586206897,36.206896551724135,33.45918416479677,1.0
126,44.95835553538869,29.243615104672745,722.6484848484848,6.0606060606060606,51.51515151515152,29.332998002404523,1.0
127,56.91760669050208,34.60562646039007,729.4110429447853,14.723926380368098,53.987730061349694,34.70912630882546,1.0
128,56.2981615765063,42.19041656585059,736.4223602484471,18.633540372670808,56.52173913043478,42.31736516672663,1.0
129,40.52132611755203,33.77992500485064,758.5668789808917,14.012738853503183,47.77070063694268,33.881989403742736,1.0
130,32.9058692424113,22.36735971204033,723.8363636363637,3.636363636363636,32.121212121212125,22.435425316730697,1.0
131,49.7146950177932,27.75858355606353,765.9677419354839,8.38709677419355,36.774193548387096,27.846845040533488,1.0
132,54.25134149208916,32.51628399482657,793.4,10.666666666666668,48.0,32.60514532312055,1.0
133,54.16832137680436,31.041416469353344,782.7105263157895,10.526315789473683,37.5,31.14419926571993,1.0
134,46.40913278939807,31.8116309825795,788.6666666666666,8.666666666666668,46.0,31.912237374555147,1.0
135,83.09133821510139,43.52634241077615,775.4480519480519,18.181818181818183,63.63636363636363,43.66555982179873,1.0
136,99.00588516857592,61.32851430343528,787.8543046357615,23.841059602649008,58.94039735099338,61.53396908399802,1.0
137,53.26886156497767,38.69222706661054,800.918918918919,18.24324324324324,62.16216216216216,38.823450052418096,1.0
138,45.90514541398303,42.0938105769588,824.1517241379311,17.24137931034483,63.44827586206897,42.24054907330142,1.0
139,61.95839026043179,47.27151092022394,837.6830985915493,21.83098591549296,61.267605633802816,47.42802257345296,1.0
140,49.60060519759227,30.44056072457072,856.1159420289855,9.420289855072465,52.17391304347826,30.54577262059786,1.0
141,75.2833886161653,44.88967958599541,823.3448275862069,24.82758620689655,60.0,45.04341124580705,1.0
142,24.6563330268416,13.179543277778269,642.9136690647482,0.3597122302158274,9.712230215827338,13.202644254426914,1.0
143,36.59166675585232,16.09955191785534,659.0441176470588,0.7352941176470588,18.75,16.129277340782362,1.0
144,31.880888567808945,15.4164817791791,666.1635687732341,0.3717472118959107,17.100371747211895,15.445248157536485,1.0
145,27.083532244250662,14.322696067483577,673.4661654135339,0.0,16.165413533834585,14.348234771289103,1.0
146,32.235264900881226,14.1783749347192,669.8052434456929,0.3745318352059925,11.610486891385769,14.203998306180168,1.0
147,28.06547487219368,13.892711576371184,663.8444444444444,0.0,12.22222222222222,13.918426795075284,1.0
148,38.45557540643264,18.20819062894681,593.0960264900663,1.6556291390728477,19.205298013245034,18.23851206264196,1.0
